SEMANA;PLANTA;GRUPO_VARIEDAD;ID_CALIBRE;KILOS_ESTIMADOS
202352;SFG. MOLINA;SK;LXJSPGWBC;15572,73495
202352;SFG. MOLINA;SK;LXJSPGYBC;9686,558803
202352;SFG. MOLINA;SK;LXJSPGZBC;50122,51419
202352;SFG. MOLINA;SK;LXJSPGYWBC;25259,29376
202352;SFG. MOLINA;SK;LXJSPGYZBC;59809,07299
202352;SFG. MOLINA;SK;LXJSPGYZWBC;70632,12165
202352;SFG. MOLINA;SK;LXJSPGZWBC;60945,56285
202352;SFG. MOLINA;SK;LXJSPGWBCD;20763,6466
202352;SFG. MOLINA;SK;LXJSPGYBCD;12915,41174
202352;SFG. MOLINA;SK;LXJSPGZBCD;66830,01891
202352;SFG. MOLINA;SK;LXJSPGYWBCD;33679,05834
202352;SFG. MOLINA;SK;LXJSPGYZBCD;79745,43065
202352;SFG. MOLINA;SK;LXJSPGYZWBCD;94176,1622
202352;SFG. MOLINA;SK;LXJSPGZWBCD;81260,75046
202352;SFG. MOLINA;SK;LXJSPGWBCDE;23359,10243
202352;SFG. MOLINA;SK;LXJSPGYBCDE;14529,8382
202352;SFG. MOLINA;SK;LXJSPGZBCDE;75183,77128
202352;SFG. MOLINA;SK;LXJSPGYWBCDE;37888,94063
202352;SFG. MOLINA;SK;LXJSPGYZBCDE;89713,60948
202352;SFG. MOLINA;SK;LXJSPGYZWBCDE;105948,1825
202352;SFG. MOLINA;SK;LXJSPGZWBCDE;91418,34427
202352;SFG. MOLINA;SK;LXJSPGWCC;10381,8233
202352;SFG. MOLINA;SK;LXJSPGYCC;6457,705869
202352;SFG. MOLINA;SK;LXJSPGZCC;33415,00946
202352;SFG. MOLINA;SK;LXJSPGYWCC;16839,52917
202352;SFG. MOLINA;SK;LXJSPGYZCC;39872,71533
202352;SFG. MOLINA;SK;LXJSPGYZWCC;47088,0811
202352;SFG. MOLINA;SK;LXJSPGZWCC;40630,37523
202352;SFG. MOLINA;SK;LXJSPGWCD;15572,73495
202352;SFG. MOLINA;SK;LXJSPGYCD;9686,558803
202352;SFG. MOLINA;SK;LXJSPGZCD;50122,51419
202352;SFG. MOLINA;SK;LXJSPGYWCD;25259,29376
202352;SFG. MOLINA;SK;LXJSPGYZCD;59809,07299
202352;SFG. MOLINA;SK;LXJSPGYZWCD;70632,12165
202352;SFG. MOLINA;SK;LXJSPGZWCD;60945,56285
202352;SFG. MOLINA;SK;LXJSPGWCDE;18168,19078
202352;SFG. MOLINA;SK;LXJSPGYCDE;11300,98527
202352;SFG. MOLINA;SK;LXJSPGZCDE;58476,26655
202352;SFG. MOLINA;SK;LXJSPGYWCDE;29469,17605
202352;SFG. MOLINA;SK;LXJSPGYZCDE;69777,25182
202352;SFG. MOLINA;SK;LXJSPGYZWCDE;82404,14193
202352;SFG. MOLINA;SK;LXJSPGZWCDE;71103,15666
202352;SFG. MOLINA;SK;LXJSPGWDD;5190,911651
202352;SFG. MOLINA;SK;LXJSPGYDD;3228,852934
202352;SFG. MOLINA;SK;LXJSPGZDD;16707,50473
202352;SFG. MOLINA;SK;LXJSPGYWDD;8419,764585
202352;SFG. MOLINA;SK;LXJSPGYZDD;19936,35766
202352;SFG. MOLINA;SK;LXJSPGYZWDD;23544,04055
202352;SFG. MOLINA;SK;LXJSPGZWDD;20315,18762
202352;SFG. MOLINA;SK;LXJSPGWDE;7786,367476
202352;SFG. MOLINA;SK;LXJSPGYDE;4843,279401
202352;SFG. MOLINA;SK;LXJSPGZDE;25061,25709
202352;SFG. MOLINA;SK;LXJSPGYWDE;12629,64688
202352;SFG. MOLINA;SK;LXJSPGYZDE;29904,53649
202352;SFG. MOLINA;SK;LXJSPGYZWDE;35316,06083
202352;SFG. MOLINA;SK;LXJSPGZWDE;30472,78142
202352;SFG. MOLINA;SK;LXJSPGWEE;2595,455825
202352;SFG. MOLINA;SK;LXJSPGYEE;1614,426467
202352;SFG. MOLINA;SK;LXJSPGZEE;8353,752364
202352;SFG. MOLINA;SK;LXJSPGYWEE;4209,882293
202352;SFG. MOLINA;SK;LXJSPGYZEE;9968,178831
202352;SFG. MOLINA;SK;LXJSPGYZWEE;11772,02028
202352;SFG. MOLINA;SK;LXJSPGZWEE;10157,59381
202352;SFG. MOLINA;SK;XWAA;8707,758198
202352;SFG. MOLINA;SK;XYAA;2224,252524
202352;SFG. MOLINA;SK;XZAA;8707,758198
202352;SFG. MOLINA;SK;XYWAA;10932,01072
202352;SFG. MOLINA;SK;XYZAA;10932,01072
202352;SFG. MOLINA;SK;XYZWAA;10932,01072
202352;SFG. MOLINA;SK;XZWAA;8707,758198
202352;SFG. MOLINA;SK;XWAB;10290,98696
202352;SFG. MOLINA;SK;XYAB;2628,662074
202352;SFG. MOLINA;SK;XZAB;10290,98696
202352;SFG. MOLINA;SK;XYWAB;12919,64904
202352;SFG. MOLINA;SK;XYZAB;12919,64904
202352;SFG. MOLINA;SK;XYZWAB;12919,64904
202352;SFG. MOLINA;SK;XZWAB;10290,98696
202352;SFG. MOLINA;SK;XWABC;13457,44449
202352;SFG. MOLINA;SK;XYABC;3437,481173
202352;SFG. MOLINA;SK;XZABC;13457,44449
202352;SFG. MOLINA;SK;XYWABC;16894,92566
202352;SFG. MOLINA;SK;XYZABC;16894,92566
202352;SFG. MOLINA;SK;XYZWABC;16894,92566
202352;SFG. MOLINA;SK;XZWABC;13457,44449
202352;SFG. MOLINA;SK;XWABCD;15040,67325
202352;SFG. MOLINA;SK;XYABCD;3841,890723
202352;SFG. MOLINA;SK;XZABCD;15040,67325
202352;SFG. MOLINA;SK;XYWABCD;18882,56397
202352;SFG. MOLINA;SK;XYZABCD;18882,56397
202352;SFG. MOLINA;SK;XYZWABCD;18882,56397
202352;SFG. MOLINA;SK;XZWABCD;15040,67325
202352;SFG. MOLINA;SK;XWABCDE;15832,28763
202352;SFG. MOLINA;SK;XYABCDE;4044,095498
202352;SFG. MOLINA;SK;XZABCDE;15832,28763
202352;SFG. MOLINA;SK;XYWABCDE;19876,38313
202352;SFG. MOLINA;SK;XYZABCDE;19876,38313
202352;SFG. MOLINA;SK;XYZWABCDE;19876,38313
202352;SFG. MOLINA;SK;XZWABCDE;15832,28763
202352;SFG. MOLINA;SK;XWBB;1583,228763
202352;SFG. MOLINA;SK;XYBB;404,4095498
202352;SFG. MOLINA;SK;XZBB;1583,228763
202352;SFG. MOLINA;SK;XYWBB;1987,638313
202352;SFG. MOLINA;SK;XYZBB;1987,638313
202352;SFG. MOLINA;SK;XYZWBB;1987,638313
202352;SFG. MOLINA;SK;XZWBB;1583,228763
202352;SFG. MOLINA;SK;XWBC;4749,68629
202352;SFG. MOLINA;SK;XYBC;1213,228649
202352;SFG. MOLINA;SK;XZBC;4749,68629
202352;SFG. MOLINA;SK;XYWBC;5962,914939
202352;SFG. MOLINA;SK;XYZBC;5962,914939
202352;SFG. MOLINA;SK;XYZWBC;5962,914939
202352;SFG. MOLINA;SK;XZWBC;4749,68629
202352;SFG. MOLINA;SK;XWBCD;6332,915053
202352;SFG. MOLINA;SK;XYBCD;1617,638199
202352;SFG. MOLINA;SK;XZBCD;6332,915053
202352;SFG. MOLINA;SK;XYWBCD;7950,553252
202352;SFG. MOLINA;SK;XYZBCD;7950,553252
202352;SFG. MOLINA;SK;XYZWBCD;7950,553252
202352;SFG. MOLINA;SK;XZWBCD;6332,915053
202352;SFG. MOLINA;SK;XWBCDE;7124,529435
202352;SFG. MOLINA;SK;XYBCDE;1819,842974
202352;SFG. MOLINA;SK;XZBCDE;7124,529435
202352;SFG. MOLINA;SK;XYWBCDE;8944,372409
202352;SFG. MOLINA;SK;XYZBCDE;8944,372409
202352;SFG. MOLINA;SK;XYZWBCDE;8944,372409
202352;SFG. MOLINA;SK;XZWBCDE;7124,529435
202352;SFG. MOLINA;SK;XWCC;3166,457527
202352;SFG. MOLINA;SK;XYCC;808,8190996
202352;SFG. MOLINA;SK;XZCC;3166,457527
202352;SFG. MOLINA;SK;XYWCC;3975,276626
202352;SFG. MOLINA;SK;XYZCC;3975,276626
202352;SFG. MOLINA;SK;XYZWCC;3975,276626
202352;SFG. MOLINA;SK;XZWCC;3166,457527
202352;SFG. MOLINA;SK;XWCD;4749,68629
202352;SFG. MOLINA;SK;XYCD;1213,228649
202352;SFG. MOLINA;SK;XZCD;4749,68629
202352;SFG. MOLINA;SK;XYWCD;5962,914939
202352;SFG. MOLINA;SK;XYZCD;5962,914939
202352;SFG. MOLINA;SK;XYZWCD;5962,914939
202352;SFG. MOLINA;SK;XZWCD;4749,68629
202352;SFG. MOLINA;SK;XWCDE;5541,300672
202352;SFG. MOLINA;SK;XYCDE;1415,433424
202352;SFG. MOLINA;SK;XZCDE;5541,300672
202352;SFG. MOLINA;SK;XYWCDE;6956,734096
202352;SFG. MOLINA;SK;XYZCDE;6956,734096
202352;SFG. MOLINA;SK;XYZWCDE;6956,734096
202352;SFG. MOLINA;SK;XZWCDE;5541,300672
202352;SFG. MOLINA;SK;XWDD;1583,228763
202352;SFG. MOLINA;SK;XYDD;404,4095498
202352;SFG. MOLINA;SK;XZDD;1583,228763
202352;SFG. MOLINA;SK;XYWDD;1987,638313
202352;SFG. MOLINA;SK;XYZDD;1987,638313
202352;SFG. MOLINA;SK;XYZWDD;1987,638313
202352;SFG. MOLINA;SK;XZWDD;1583,228763
202352;SFG. MOLINA;SK;XWDE;2374,843145
202352;SFG. MOLINA;SK;XYDE;606,6143247
202352;SFG. MOLINA;SK;XZDE;2374,843145
202352;SFG. MOLINA;SK;XYWDE;2981,45747
202352;SFG. MOLINA;SK;XYZDE;2981,45747
202352;SFG. MOLINA;SK;XYZWDE;2981,45747
202352;SFG. MOLINA;SK;XZWDE;2374,843145
202352;SFG. MOLINA;SK;XWEE;791,6143817
202352;SFG. MOLINA;SK;XYEE;202,2047749
202352;SFG. MOLINA;SK;XZEE;791,6143817
202352;SFG. MOLINA;SK;XYWEE;993,8191566
202352;SFG. MOLINA;SK;XYZEE;993,8191566
202352;SFG. MOLINA;SK;XYZWEE;993,8191566
202352;SFG. MOLINA;SK;XZWEE;791,6143817
202352;SFG. MOLINA;SK;XJWAA;12929,5723
202352;SFG. MOLINA;SK;XJYAA;6871,180702
202352;SFG. MOLINA;SK;XJZAA;26188,03691
202352;SFG. MOLINA;SK;XJYWAA;19800,75301
202352;SFG. MOLINA;SK;XJYZAA;33059,21761
202352;SFG. MOLINA;SK;XJYZWAA;37281,03171
202352;SFG. MOLINA;SK;XJZWAA;30409,85101
202352;SFG. MOLINA;SK;XJWAB;15280,40363
202352;SFG. MOLINA;SK;XJYAB;8120,486284
202352;SFG. MOLINA;SK;XJZAB;30949,49816
202352;SFG. MOLINA;SK;XJYWAB;23400,88992
202352;SFG. MOLINA;SK;XJYZAB;39069,98445
202352;SFG. MOLINA;SK;XJYZWAB;44059,40112
202352;SFG. MOLINA;SK;XJZWAB;35938,91483
202352;SFG. MOLINA;SK;XJWABC;19982,06629
202352;SFG. MOLINA;SK;XJYABC;10619,09745
202352;SFG. MOLINA;SK;XJZABC;40472,42067
202352;SFG. MOLINA;SK;XJYWABC;30601,16374
202352;SFG. MOLINA;SK;XJYZABC;51091,51812
202352;SFG. MOLINA;SK;XJYZWABC;57616,13992
202352;SFG. MOLINA;SK;XJZWABC;46997,04247
202352;SFG. MOLINA;SK;XJWABCD;22332,89762
202352;SFG. MOLINA;SK;XJYABCD;11868,40303
202352;SFG. MOLINA;SK;XJZABCD;45233,88193
202352;SFG. MOLINA;SK;XJYWABCD;34201,30065
202352;SFG. MOLINA;SK;XJYZABCD;57102,28496
202352;SFG. MOLINA;SK;XJYZWABCD;64394,50932
202352;SFG. MOLINA;SK;XJZWABCD;52526,10629
202352;SFG. MOLINA;SK;XJWABCDE;23508,31328
202352;SFG. MOLINA;SK;XJYABCDE;12493,05582
202352;SFG. MOLINA;SK;XJZABCDE;47614,61256
202352;SFG. MOLINA;SK;XJYWABCDE;36001,3691
202352;SFG. MOLINA;SK;XJYZABCDE;60107,66838
202352;SFG. MOLINA;SK;XJYZWABCDE;67783,69402
202352;SFG. MOLINA;SK;XJZWABCDE;55290,6382
202352;SFG. MOLINA;SK;XJWBB;2350,831328
202352;SFG. MOLINA;SK;XJYBB;1249,305582
202352;SFG. MOLINA;SK;XJZBB;4761,461256
202352;SFG. MOLINA;SK;XJYWBB;3600,13691
202352;SFG. MOLINA;SK;XJYZBB;6010,766838
202352;SFG. MOLINA;SK;XJYZWBB;6778,369402
202352;SFG. MOLINA;SK;XJZWBB;5529,06382
202352;SFG. MOLINA;SK;XJWBC;7052,493984
202352;SFG. MOLINA;SK;XJYBC;3747,916746
202352;SFG. MOLINA;SK;XJZBC;14284,38377
202352;SFG. MOLINA;SK;XJYWBC;10800,41073
202352;SFG. MOLINA;SK;XJYZBC;18032,30051
202352;SFG. MOLINA;SK;XJYZWBC;20335,10821
202352;SFG. MOLINA;SK;XJZWBC;16587,19146
202352;SFG. MOLINA;SK;XJWBCD;9403,325312
202352;SFG. MOLINA;SK;XJYBCD;4997,222328
202352;SFG. MOLINA;SK;XJZBCD;19045,84502
202352;SFG. MOLINA;SK;XJYWBCD;14400,54764
202352;SFG. MOLINA;SK;XJYZBCD;24043,06735
202352;SFG. MOLINA;SK;XJYZWBCD;27113,47761
202352;SFG. MOLINA;SK;XJZWBCD;22116,25528
202352;SFG. MOLINA;SK;XJWBCDE;10578,74098
202352;SFG. MOLINA;SK;XJYBCDE;5621,87512
202352;SFG. MOLINA;SK;XJZBCDE;21426,57565
202352;SFG. MOLINA;SK;XJYWBCDE;16200,6161
202352;SFG. MOLINA;SK;XJYZBCDE;27048,45077
202352;SFG. MOLINA;SK;XJYZWBCDE;30502,66231
202352;SFG. MOLINA;SK;XJZWBCDE;24880,78719
202352;SFG. MOLINA;SK;XJWCC;4701,662656
202352;SFG. MOLINA;SK;XJYCC;2498,611164
202352;SFG. MOLINA;SK;XJZCC;9522,922511
202352;SFG. MOLINA;SK;XJYWCC;7200,27382
202352;SFG. MOLINA;SK;XJYZCC;12021,53368
202352;SFG. MOLINA;SK;XJYZWCC;13556,7388
202352;SFG. MOLINA;SK;XJZWCC;11058,12764
202352;SFG. MOLINA;SK;XJWCD;7052,493984
202352;SFG. MOLINA;SK;XJYCD;3747,916746
202352;SFG. MOLINA;SK;XJZCD;14284,38377
202352;SFG. MOLINA;SK;XJYWCD;10800,41073
202352;SFG. MOLINA;SK;XJYZCD;18032,30051
202352;SFG. MOLINA;SK;XJYZWCD;20335,10821
202352;SFG. MOLINA;SK;XJZWCD;16587,19146
202352;SFG. MOLINA;SK;XJWCDE;8227,909648
202352;SFG. MOLINA;SK;XJYCDE;4372,569537
202352;SFG. MOLINA;SK;XJZCDE;16665,11439
202352;SFG. MOLINA;SK;XJYWCDE;12600,47919
202352;SFG. MOLINA;SK;XJYZCDE;21037,68393
202352;SFG. MOLINA;SK;XJYZWCDE;23724,29291
202352;SFG. MOLINA;SK;XJZWCDE;19351,72337
202352;SFG. MOLINA;SK;XJWDD;2350,831328
202352;SFG. MOLINA;SK;XJYDD;1249,305582
202352;SFG. MOLINA;SK;XJZDD;4761,461256
202352;SFG. MOLINA;SK;XJYWDD;3600,13691
202352;SFG. MOLINA;SK;XJYZDD;6010,766838
202352;SFG. MOLINA;SK;XJYZWDD;6778,369402
202352;SFG. MOLINA;SK;XJZWDD;5529,06382
202352;SFG. MOLINA;SK;XJWDE;3526,246992
202352;SFG. MOLINA;SK;XJYDE;1873,958373
202352;SFG. MOLINA;SK;XJZDE;7142,191884
202352;SFG. MOLINA;SK;XJYWDE;5400,205365
202352;SFG. MOLINA;SK;XJYZDE;9016,150257
202352;SFG. MOLINA;SK;XJYZWDE;10167,5541
202352;SFG. MOLINA;SK;XJZWDE;8293,595731
202352;SFG. MOLINA;SK;XJWEE;1175,415664
202352;SFG. MOLINA;SK;XJYEE;624,6527911
202352;SFG. MOLINA;SK;XJZEE;2380,730628
202352;SFG. MOLINA;SK;XJYWEE;1800,068455
202352;SFG. MOLINA;SK;XJYZEE;3005,383419
202352;SFG. MOLINA;SK;XJYZWEE;3389,184701
202352;SFG. MOLINA;SK;XJZWEE;2764,53191
202352;SFG. MOLINA;SK;XJSWAA;20451,33544
202352;SFG. MOLINA;SK;XJSYAA;13393,18423
202352;SFG. MOLINA;SK;XJSZAA;58557,70957
202352;SFG. MOLINA;SK;XJSYWAA;33844,51967
202352;SFG. MOLINA;SK;XJSYZAA;71950,8938
202352;SFG. MOLINA;SK;XJSYZWAA;83694,47104
202352;SFG. MOLINA;SK;XJSZWAA;70301,28682
202352;SFG. MOLINA;SK;XJSWAB;24169,76007
202352;SFG. MOLINA;SK;XJSYAB;15828,30863
202352;SFG. MOLINA;SK;XJSZAB;69204,56586
202352;SFG. MOLINA;SK;XJSYWAB;39998,0687
202352;SFG. MOLINA;SK;XJSYZAB;85032,87449
202352;SFG. MOLINA;SK;XJSYZWAB;98911,6476
202352;SFG. MOLINA;SK;XJSZWAB;83083,33896
202352;SFG. MOLINA;SK;XJSWABC;31606,60932
202352;SFG. MOLINA;SK;XJSYABC;20698,55744
202352;SFG. MOLINA;SK;XJSZABC;90498,27843
202352;SFG. MOLINA;SK;XJSYWABC;52305,16676
202352;SFG. MOLINA;SK;XJSYZABC;111196,8359
202352;SFG. MOLINA;SK;XJSYZWABC;129346,0007
202352;SFG. MOLINA;SK;XJSZWABC;108647,4433
202352;SFG. MOLINA;SK;XJSWABCD;35325,03395
202352;SFG. MOLINA;SK;XJSYABCD;23133,68185
202352;SFG. MOLINA;SK;XJSZABCD;101145,1347
202352;SFG. MOLINA;SK;XJSYWABCD;58458,71579
202352;SFG. MOLINA;SK;XJSYZABCD;124278,8166
202352;SFG. MOLINA;SK;XJSYZWABCD;144563,1773
202352;SFG. MOLINA;SK;XJSZWABCD;121429,4954
202352;SFG. MOLINA;SK;XJSWABCDE;37184,24626
202352;SFG. MOLINA;SK;XJSYABCDE;24351,24405
202352;SFG. MOLINA;SK;XJSZABCDE;106468,5629
202352;SFG. MOLINA;SK;XJSYWABCDE;61535,49031
202352;SFG. MOLINA;SK;XJSYZABCDE;130819,8069
202352;SFG. MOLINA;SK;XJSYZWABCDE;152171,7655
202352;SFG. MOLINA;SK;XJSZWABCDE;127820,5215
202352;SFG. MOLINA;SK;XJSWBB;3718,424626
202352;SFG. MOLINA;SK;XJSYBB;2435,124405
202352;SFG. MOLINA;SK;XJSZBB;10646,85629
202352;SFG. MOLINA;SK;XJSYWBB;6153,549031
202352;SFG. MOLINA;SK;XJSYZBB;13081,98069
202352;SFG. MOLINA;SK;XJSYZWBB;15217,17655
202352;SFG. MOLINA;SK;XJSZWBB;12782,05215
202352;SFG. MOLINA;SK;XJSWBC;11155,27388
202352;SFG. MOLINA;SK;XJSYBC;7305,373214
202352;SFG. MOLINA;SK;XJSZBC;31940,56886
202352;SFG. MOLINA;SK;XJSYWBC;18460,64709
202352;SFG. MOLINA;SK;XJSYZBC;39245,94207
202352;SFG. MOLINA;SK;XJSYZWBC;45651,52966
202352;SFG. MOLINA;SK;XJSZWBC;38346,15644
202352;SFG. MOLINA;SK;XJSWBCD;14873,6985
202352;SFG. MOLINA;SK;XJSYBCD;9740,497619
202352;SFG. MOLINA;SK;XJSZBCD;42587,42514
202352;SFG. MOLINA;SK;XJSYWBCD;24614,19612
202352;SFG. MOLINA;SK;XJSYZBCD;52327,92276
202352;SFG. MOLINA;SK;XJSYZWBCD;60868,70621
202352;SFG. MOLINA;SK;XJSZWBCD;51128,20859
202352;SFG. MOLINA;SK;XJSWBCDE;16732,91082
202352;SFG. MOLINA;SK;XJSYBCDE;10958,05982
202352;SFG. MOLINA;SK;XJSZBCDE;47910,85329
202352;SFG. MOLINA;SK;XJSYWBCDE;27690,97064
202352;SFG. MOLINA;SK;XJSYZBCDE;58868,91311
202352;SFG. MOLINA;SK;XJSYZWBCDE;68477,29449
202352;SFG. MOLINA;SK;XJSZWBCDE;57519,23467
202352;SFG. MOLINA;SK;XJSWCC;7436,849252
202352;SFG. MOLINA;SK;XJSYCC;4870,24881
202352;SFG. MOLINA;SK;XJSZCC;21293,71257
202352;SFG. MOLINA;SK;XJSYWCC;12307,09806
202352;SFG. MOLINA;SK;XJSYZCC;26163,96138
202352;SFG. MOLINA;SK;XJSYZWCC;30434,35311
202352;SFG. MOLINA;SK;XJSZWCC;25564,1043
202352;SFG. MOLINA;SK;XJSWCD;11155,27388
202352;SFG. MOLINA;SK;XJSYCD;7305,373214
202352;SFG. MOLINA;SK;XJSZCD;31940,56886
202352;SFG. MOLINA;SK;XJSYWCD;18460,64709
202352;SFG. MOLINA;SK;XJSYZCD;39245,94207
202352;SFG. MOLINA;SK;XJSYZWCD;45651,52966
202352;SFG. MOLINA;SK;XJSZWCD;38346,15644
202352;SFG. MOLINA;SK;XJSWCDE;13014,48619
202352;SFG. MOLINA;SK;XJSYCDE;8522,935417
202352;SFG. MOLINA;SK;XJSZCDE;37263,997
202352;SFG. MOLINA;SK;XJSYWCDE;21537,42161
202352;SFG. MOLINA;SK;XJSYZCDE;45786,93242
202352;SFG. MOLINA;SK;XJSYZWCDE;53260,11794
202352;SFG. MOLINA;SK;XJSZWCDE;44737,18252
202352;SFG. MOLINA;SK;XJSWDD;3718,424626
202352;SFG. MOLINA;SK;XJSYDD;2435,124405
202352;SFG. MOLINA;SK;XJSZDD;10646,85629
202352;SFG. MOLINA;SK;XJSYWDD;6153,549031
202352;SFG. MOLINA;SK;XJSYZDD;13081,98069
202352;SFG. MOLINA;SK;XJSYZWDD;15217,17655
202352;SFG. MOLINA;SK;XJSZWDD;12782,05215
202352;SFG. MOLINA;SK;XJSWDE;5577,636939
202352;SFG. MOLINA;SK;XJSYDE;3652,686607
202352;SFG. MOLINA;SK;XJSZDE;15970,28443
202352;SFG. MOLINA;SK;XJSYWDE;9230,323546
202352;SFG. MOLINA;SK;XJSYZDE;19622,97104
202352;SFG. MOLINA;SK;XJSYZWDE;22825,76483
202352;SFG. MOLINA;SK;XJSZWDE;19173,07822
202352;SFG. MOLINA;SK;XJSWEE;1859,212313
202352;SFG. MOLINA;SK;XJSYEE;1217,562202
202352;SFG. MOLINA;SK;XJSZEE;5323,428143
202352;SFG. MOLINA;SK;XJSYWEE;3076,774515
202352;SFG. MOLINA;SK;XJSYZEE;6540,990345
202352;SFG. MOLINA;SK;XJSYZWEE;7608,588277
202352;SFG. MOLINA;SK;XJSZWEE;6391,026074
202352;SFG. MOLINA;SK;XJSPWAA;28471,74629
202352;SFG. MOLINA;SK;XJSPYAA;16897,95873
202352;SFG. MOLINA;SK;XJSPZAA;81711,91174
202352;SFG. MOLINA;SK;XJSPYWAA;45369,70502
202352;SFG. MOLINA;SK;XJSPYZAA;98609,87047
202352;SFG. MOLINA;SK;XJSPYZWAA;118373,8586
202352;SFG. MOLINA;SK;XJSPZWAA;101475,8998
202352;SFG. MOLINA;SK;XJSPWAB;33648,42743
202352;SFG. MOLINA;SK;XJSPYAB;19970,31487
202352;SFG. MOLINA;SK;XJSPZAB;96568,62296
202352;SFG. MOLINA;SK;XJSPYWAB;53618,7423
202352;SFG. MOLINA;SK;XJSPYZAB;116538,9378
202352;SFG. MOLINA;SK;XJSPYZWAB;139896,3783
202352;SFG. MOLINA;SK;XJSPZWAB;119926,0634
202352;SFG. MOLINA;SK;XJSPWABC;44001,78972
202352;SFG. MOLINA;SK;XJSPYABC;26115,02713
202352;SFG. MOLINA;SK;XJSPZABC;126282,0454
202352;SFG. MOLINA;SK;XJSPYWABC;70116,81685
202352;SFG. MOLINA;SK;XJSPYZABC;152397,0725
202352;SFG. MOLINA;SK;XJSPYZWABC;182941,4178
202352;SFG. MOLINA;SK;XJSPZWABC;156826,3906
202352;SFG. MOLINA;SK;XJSPWABCD;49178,47086
202352;SFG. MOLINA;SK;XJSPYABCD;29187,38327
202352;SFG. MOLINA;SK;XJSPZABCD;141138,7566
202352;SFG. MOLINA;SK;XJSPYWABCD;78365,85413
202352;SFG. MOLINA;SK;XJSPYZABCD;170326,1399
202352;SFG. MOLINA;SK;XJSPYZWABCD;204463,9375
202352;SFG. MOLINA;SK;XJSPZWABCD;175276,5543
202352;SFG. MOLINA;SK;XJSPWABCDE;51766,81144
202352;SFG. MOLINA;SK;XJSPYABCDE;30723,56133
202352;SFG. MOLINA;SK;XJSPZABCDE;148567,1123
202352;SFG. MOLINA;SK;XJSPYWABCDE;82490,37277
202352;SFG. MOLINA;SK;XJSPYZABCDE;179290,6736
202352;SFG. MOLINA;SK;XJSPYZWABCDE;215225,1974
202352;SFG. MOLINA;SK;XJSPZWABCDE;184501,6361
202352;SFG. MOLINA;SK;XJSPWBB;5176,681144
202352;SFG. MOLINA;SK;XJSPYBB;3072,356133
202352;SFG. MOLINA;SK;XJSPZBB;14856,71123
202352;SFG. MOLINA;SK;XJSPYWBB;8249,037277
202352;SFG. MOLINA;SK;XJSPYZBB;17929,06736
202352;SFG. MOLINA;SK;XJSPYZWBB;21522,51974
202352;SFG. MOLINA;SK;XJSPZWBB;18450,16361
202352;SFG. MOLINA;SK;XJSPWBC;15530,04343
202352;SFG. MOLINA;SK;XJSPYBC;9217,0684
202352;SFG. MOLINA;SK;XJSPZBC;44570,13368
202352;SFG. MOLINA;SK;XJSPYWBC;24747,11183
202352;SFG. MOLINA;SK;XJSPYZBC;53787,20208
202352;SFG. MOLINA;SK;XJSPYZWBC;64567,55922
202352;SFG. MOLINA;SK;XJSPZWBC;55350,49082
202352;SFG. MOLINA;SK;XJSPWBCD;20706,72457
202352;SFG. MOLINA;SK;XJSPYBCD;12289,42453
202352;SFG. MOLINA;SK;XJSPZBCD;59426,8449
202352;SFG. MOLINA;SK;XJSPYWBCD;32996,14911
202352;SFG. MOLINA;SK;XJSPYZBCD;71716,26943
202352;SFG. MOLINA;SK;XJSPYZWBCD;86090,07896
202352;SFG. MOLINA;SK;XJSPZWBCD;73800,65442
202352;SFG. MOLINA;SK;XJSPWBCDE;23295,06515
202352;SFG. MOLINA;SK;XJSPYBCDE;13825,6026
202352;SFG. MOLINA;SK;XJSPZBCDE;66855,20051
202352;SFG. MOLINA;SK;XJSPYWBCDE;37120,66775
202352;SFG. MOLINA;SK;XJSPYZBCDE;80680,80311
202352;SFG. MOLINA;SK;XJSPYZWBCDE;96851,33882
202352;SFG. MOLINA;SK;XJSPZWBCDE;83025,73623
202352;SFG. MOLINA;SK;XJSPWCC;10353,36229
202352;SFG. MOLINA;SK;XJSPYCC;6144,712267
202352;SFG. MOLINA;SK;XJSPZCC;29713,42245
202352;SFG. MOLINA;SK;XJSPYWCC;16498,07455
202352;SFG. MOLINA;SK;XJSPYZCC;35858,13472
202352;SFG. MOLINA;SK;XJSPYZWCC;43045,03948
202352;SFG. MOLINA;SK;XJSPZWCC;36900,32721
202352;SFG. MOLINA;SK;XJSPWCD;15530,04343
202352;SFG. MOLINA;SK;XJSPYCD;9217,0684
202352;SFG. MOLINA;SK;XJSPZCD;44570,13368
202352;SFG. MOLINA;SK;XJSPYWCD;24747,11183
202352;SFG. MOLINA;SK;XJSPYZCD;53787,20208
202352;SFG. MOLINA;SK;XJSPYZWCD;64567,55922
202352;SFG. MOLINA;SK;XJSPZWCD;55350,49082
202352;SFG. MOLINA;SK;XJSPWCDE;18118,384
202352;SFG. MOLINA;SK;XJSPYCDE;10753,24647
202352;SFG. MOLINA;SK;XJSPZCDE;51998,48929
202352;SFG. MOLINA;SK;XJSPYWCDE;28871,63047
202352;SFG. MOLINA;SK;XJSPYZCDE;62751,73575
202352;SFG. MOLINA;SK;XJSPYZWCDE;75328,81909
202352;SFG. MOLINA;SK;XJSPZWCDE;64575,57262
202352;SFG. MOLINA;SK;XJSPWDD;5176,681144
